2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:46:42-08:00
2019-12-10 16:24:01,913 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:49:44-08:00
2019-12-10 16:24:01,913 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 10:15:02-08:00
2019-12-10 16:24:01,913 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 10:15:03-08:00
2019-12-10 16:24:01,914 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:05:29-08:00
2019-12-10 16:24:01,914 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:49:46-08:00
2019-12-10 16:24:01,914 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:49:47-08:00
2019-12-10 16:24:01,914 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:55:55-08:00
2019-12-10 16:24:01,914 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:08-08:00
2019-12-10 16:24:01,915 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:08-08:00
2019-12-10 16:24:01,915 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,915 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,917 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,917 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,917 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,917 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,917 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 11:59:09-08:00
2019-12-10 16:24:01,918 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:11-08:00
2019-12-10 16:24:01,918 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:11-08:00
2019-12-10 16:24:01,918 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:12-08:00
2019-12-10 16:24:01,920 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:12-08:00
2019-12-10 16:24:01,920 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:13-08:00
2019-12-10 16:24:01,921 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:13-08:00
2019-12-10 16:24:01,921 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:24:01,921 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:24:01,921 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:24:01,921 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:21:16-08:00
2019-12-10 16:24:01,923 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:32:02-08:00
2019-12-10 16:24:01,923 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:38:48-08:00
2019-12-10 16:24:01,923 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:55:55-08:00
2019-12-10 16:24:01,924 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:20:32-08:00
2019-12-10 16:24:01,924 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:51:27-08:00
2019-12-10 16:24:01,924 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:51:28-08:00
2019-12-10 16:24:01,924 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:56:15-08:00
2019-12-10 16:24:01,924 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:24:01,926 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:24:01,926 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:24:01,927 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:15:29-08:00
2019-12-10 16:24:02,109 - tardis_continuum | DEBUG : 163 - Finding the last timesheet for Adam Benson
2019-12-10 16:24:02,109 - tardis_continuum | DEBUG : 165 - USER ID: 41
